segmento_id,punto_id,nome_linea,x_studs,z_studs
422,21,,-851.12,1681.99
422,22,,-818.3,1607.81
422,23,,-797.11,1560.4
422,24,,-788.37,1540.9
422,25,,-780.74,1522.97
422,26,,-772.76,1499.94
422,27,,-758.43,1457.76
422,28,,-737.43,1401.11
423,0,,-1204.33,1871.46
423,1,,-1190.59,1854.05
423,2,,-1181.3,1842.41
423,3,,-1162.6,1819.92
423,4,,-1138.27,1789.81
423,5,,-1107.68,1751.8
424,0,,-1114.3,1746.48
424,1,,-1048.71,1664.13
425,0,,-1043.17,1668.59
425,1,,-1009.64,1627.53
425,2,,-993.28,1608.72
425,3,,-976.12,1592.04
425,4,,-949.05,1569.51
426,0,,-1128.37,1735.14
426,1,,-1150.04,1763.0
426,2,,-1168.74,1788.51
426,3,,-1184.96,1813.9
426,4,,-1198.04,1835.22
426,5,,-1212.04,1859.94
426,6,,-1218.71,1870.02
426,7,,-1227.87,1882.18
426,8,,-1287.12,1957.29
427,0,,-1182.74,1911.33
427,1,,-1151.36,1879.96
427,2,,-1138.8,1865.06
427,3,,-1128.07,1851.06
427,4,,-931.2,1605.22
427,5,,-919.3,1590.96
427,6,,-906.87,1578.4
427,7,,-895.75,1568.85
427,8,,-878.62,1553.93
427,9,,-854.94,1533.39
427,10,,-826.04,1501.65
428,0,,-1159.53,1873.6
428,1,,-968.05,1634.61
429,0,,-1183.19,1930.99
429,1,,-1138.35,1891.43
429,2,,-1123.64,1877.37
429,3,,-1110.55,1864.61
429,4,,-1091.75,1844.33
429,5,,-888.34,1591.99
429,6,,-879.84,1581.52
429,7,,-867.09,1566.64
429,8,,-845.83,1541.28
430,0,,-1136.09,1814.68
430,1,,-983.29,1622.33
431,0,,-968.05,1634.61
431,1,,-957.89,1621.83
431,2,,-940.1,1599.99
431,3,,-926.89,1585.99
431,4,,-912.63,1573.43
431,5,,-881.63,1547.92
432,0,,-1216.62,1943.3
432,1,,-1187.46,1908.36
432,2,,-1159.53,1873.6
433,0,,-1166.88,1867.68
433,1,,-975.43,1628.65
434,0,,-788.29,1463.65
434,1,,-805.29,1491.74
434,2,,-819.67,1512.5
434,3,,-832.26,1526.73
434,4,,-845.83,1541.28
434,5,,-870.2,1564.01
434,6,,-885.4,1578.08
434,7,,-897.02,1589.7
434,8,,-907.32,1601.48
434,9,,-1116.12,1860.67
434,10,,-1128.71,1873.6
434,11,,-1142.6,1887.5
434,12,,-1176.78,1918.91
434,13,,-1199.01,1937.54
434,14,,-1230.81,1963.16
435,0,,-1306.94,2004.37
435,1,,-1270.95,1981.8
435,2,,-1250.02,1965.29
435,3,,-1237.59,1953.35
435,4,,-1221.08,1934.53
435,5,,-1166.88,1867.68
436,0,,-1209.32,1829.67
436,1,,-1191.47,1808.29
436,2,,-1174.31,1784.09
436,3,,-1157.92,1757.02
437,0,,-811.65,1486.44
437,1,,-823.69,1503.42
437,2,,-833.48,1516.51
437,3,,-851.27,1536.67
437,4,,-875.35,1558.24
437,5,,-891.57,1572.91
437,6,,-901.76,1582.98
437,7,,-913.28,1596.19
437,8,,-925.58,1610.46
437,9,,-1121.66,1856.16
437,10,,-1133.04,1868.45
437,11,,-1147.17,1883.1
437,12,,-1182.74,1911.33
437,13,,-1183.92,1912.29
437,14,,-1216.62,1943.3
437,15,,-1232.58,1958.73
437,16,,-1246.97,1969.32
437,17,,-1269.13,1985.27
438,0,,-1142.57,1809.46
438,1,,-1155.6,1824.78
438,2,,-1174.83,1846.51
438,3,,-1198.86,1874.47
438,4,,-1213.58,1890.21
438,5,,-1235.78,1915.1
439,0,,-819.67,1512.5
439,1,,-841.74,1543.57
439,2,,-868.49,1580.13
439,3,,-881.97,1597.66
439,4,,-1074.25,1836.81
439,5,,-1085.21,1849.55
439,6,,-1100.58,1866.41
439,7,,-1129.41,1891.63
440,0,,-983.29,1622.33
440,1,,-972.27,1608.68
440,2,,-952.98,1589.22
440,3,,-937.44,1573.85
440,4,,-922.07,1559.78
440,5,,-907.02,1547.35
440,6,,-892.17,1536.32
440,7,,-858.37,1508.82
441,0,,-1135.15,1720.37
441,1,,-1161.23,1754.16
441,2,,-1216.53,1824.03
442,0,,-1098.8,1868.72
442,1,,-1069.03,1840.07
442,2,,-1029.78,1794.45
442,3,,-875.59,1601.96
442,4,,-856.3,1575.64
442,5,,-836.02,1546.85
442,6,,-819.28,1522.92
443,0,,-975.43,1628.65
443,1,,-964.36,1615.96
443,2,,-945.07,1595.84
443,3,,-930.2,1582.44
443,4,,-915.15,1570.67
443,5,,-881.63,1547.92
443,6,,-859.07,1530.43
443,7,,-826.04,1501.65
443,8,,-811.65,1486.44
443,9,,-801.35,1473.2
443,10,,-792.93,1460.87
443,11,,-779.75,1438.26
443,12,,-769.35,1419.48
444,0,,-989.58,1617.25
444,1,,-1142.57,1809.46
445,0,Ferrovia Torino-Genova,-1465.25,3010.78
445,1,Ferrovia Torino-Genova,-1431.36,2933.8
446,0,,-1453.14,3088.79
446,1,,-1457.28,3100.38
446,2,,-1468.73,3134.58
446,3,,-1478.63,3162.63
446,4,,-1486.44,3183.27
446,5,,-1493.34,3198.67
446,6,,-1512.97,3239.46
446,7,,-1535.23,3281.05
446,8,,-1555.25,3313.22
446,9,,-1567.06,3330.76
446,10,,-1579.34,3347.69
446,11,,-1592.62,3364.18
446,12,,-1606.32,3379.45
446,13,,-1621.7,3395.27
446,14,,-1637.18,3410.2
446,15,,-1689.93,3455.78
446,16,,-1746.22,3504.68
446,17,,-1784.71,3541.63
446,18,,-1804.39,3563.2
446,19,,-1820.32,3581.56
446,20,,-1837.58,3603.57
446,21,,-1851.83,3623.16
446,22,,-1867.1,3646.39
446,23,,-1880.37,3668.08
446,24,,-1893.42,3691.09
446,25,,-1905.69,3715.09
446,26,,-1916.64,3739.76
446,27,,-1926.04,3764.11
446,28,,-1956.45,3848.96
446,29,,-1987.2,3933.72
446,30,,-2030.66,4055.09
446,31,,-2075.46,4180.44
446,32,,-2129.32,4329.58
446,33,,-2149.22,4385.79
446,34,,-2160.61,4418.32
446,35,,-2179.85,4472.54
446,36,,-2198.54,4529.96
446,37,,-2236.92,4654.76
446,38,,-2258.26,4721.59
446,39,,-2290.66,4815.87
446,40,,-2305.26,4858.13
446,41,,-2321.64,4905.49
446,42,,-2344.3,4971.87
446,43,,-2378.92,5071.35
446,44,,-2398.05,5128.12
446,45,,-2422.05,5198.28
446,46,,-2459.42,5306.7
446,47,,-2482.77,5374.76
446,48,,-2504.55,5442.81
446,49,,-2525.22,5516.85
446,50,,-2549.45,5620.41
446,51,,-2563.96,5698.83
446,52,,-2569.12,5735.81
446,53,,-2575.8,5791.7
446,54,,-2580.48,5842.04
446,55,,-2584.65,5923.28
446,56,,-2584.8,5950.25
446,57,,-2585.09,5975.14
446,58,,-2584.8,6001.45
447,0,Ferrovia Torino-Genova,-2157.37,4350.9
447,1,Ferrovia Torino-Genova,-2137.22,4295.04
447,2,Ferrovia Torino-Genova,-2048.5,4049.25
447,3,Ferrovia Torino-Genova,-2005.31,3927.65
447,4,Ferrovia Torino-Genova,-1974.57,3842.27
447,5,Ferrovia Torino-Genova,-1943.5,3757.37
447,6,Ferrovia Torino-Genova,-1923.53,3706.83
447,7,Ferrovia Torino-Genova,-1897.24,3651.32
447,8,Ferrovia Torino-Genova,-1877.78,3615.28
447,9,Ferrovia Torino-Genova,-1847.73,3566.61
447,10,Ferrovia Torino-Genova,-1812.39,3516.91
447,11,Ferrovia Torino-Genova,-1774.49,3469.78
447,12,Ferrovia Torino-Genova,-1755.89,3448.6
447,13,Ferrovia Torino-Genova,-1719.18,3407.78
447,14,Ferrovia Torino-Genova,-1684.87,3370.05
447,15,Ferrovia Torino-Genova,-1644.23,3323.42
447,16,Ferrovia Torino-Genova,-1607.52,3277.14
447,17,Ferrovia Torino-Genova,-1573.55,3228.81
447,18,Ferrovia Torino-Genova,-1543.07,3178.16
447,19,Ferrovia Torino-Genova,-1513.99,3123.54
447,20,Ferrovia Torino-Genova,-1495.79,3079.92
447,21,Ferrovia Torino-Genova,-1465.25,3010.78
448,0,Ferrovia Torino-Genova,-1425.8,2936.84
448,1,Ferrovia Torino-Genova,-1460.52,3013.26
449,0,,-2298.74,2000.19
449,1,,-2143.77,2052.04
449,2,,-2048.48,2079.03
449,3,,-1980.43,2097.28
449,4,,-1914.29,2109.32
449,5,,-1838.51,2119.76
449,6,,-1757.95,2124.17
449,7,,-1651.14,2118.07
449,8,,-1607.83,2113.74
449,9,,-1565.08,2108.02
450,0,Ferrovia Torino-Genova,-1460.52,3013.26
450,1,Ferrovia Torino-Genova,-1491.38,3082.45
450,2,Ferrovia Torino-Genova,-1508.77,3125.93
450,3,Ferrovia Torino-Genova,-1538.12,3180.84
451,0,,-2805.74,1849.19
451,1,,-2757.4,1864.27
451,2,,-2649.1,1899.54
451,3,,-2303.28,2014.31
451,4,,-2236.01,2035.67
451,5,,-2176.76,2054.48
452,0,,-1788.3,2354.44
452,1,,-1766.34,2384.43
452,2,,-1736.24,2426.19
452,3,,-1662.67,2526.2
452,4,,-1634.21,2565.07
452,5,,-1553.92,2674.97
452,6,,-1522.63,2717.97
452,7,,-1493.96,2760.95
452,8,,-1476.34,2794.32
452,9,,-1466.85,2815.09
452,10,,-1457.2,2840.73
452,11,,-1448.6,2869.61
452,12,,-1442.36,2896.6
452,13,,-1438.28,2922.08
452,14,,-1435.72,2950.98
452,15,,-1435.06,2964.74
452,16,,-1435.45,2990.6
452,17,,-1436.72,3009.04
452,18,,-1439.1,3029.5
452,19,,-1443.85,3052.44
452,20,,-1453.14,3088.79
453,0,Ferrovia Torino-Genova,-1538.12,3180.84
453,1,Ferrovia Torino-Genova,-1569.15,3231.75
453,2,Ferrovia Torino-Genova,-1603.35,3280.2
453,3,Ferrovia Torino-Genova,-1640.15,3326.38
453,4,Ferrovia Torino-Genova,-1681.37,3373.48
453,5,Ferrovia Torino-Genova,-1715.23,3411.26
453,6,Ferrovia Torino-Genova,-1751.66,3451.66
453,7,Ferrovia Torino-Genova,-1770.62,3473.61
453,8,Ferrovia Torino-Genova,-1808.23,3520.5
453,9,Ferrovia Torino-Genova,-1843.54,3569.69
453,10,Ferrovia Torino-Genova,-1873.06,3618.21
453,11,Ferrovia Torino-Genova,-1892.54,3653.56
453,12,Ferrovia Torino-Genova,-1918.35,3709.19
453,13,Ferrovia Torino-Genova,-1938.39,3758.85
453,14,Ferrovia Torino-Genova,-1969.87,3844.09
453,15,Ferrovia Torino-Genova,-2000.54,3929.29
453,16,Ferrovia Torino-Genova,-2043.3,4050.71
453,17,Ferrovia Torino-Genova,-2149.49,4345.0
454,0,,-2509.26,5289.84
454,1,,-2577.34,5449.93
454,2,,-2597.96,5513.55
454,3,,-2605.87,5539.86
454,4,,-2620.07,5589.68
454,5,,-2630.54,5629.27
454,6,,-2639.85,5673.06
454,7,,-2645.2,5699.37
454,8,,-2650.33,5730.81
454,9,,-2657.31,5782.96
454,10,,-2663.82,5846.76
454,11,,-2665.45,5878.44
454,12,,-2665.67,5914.4
455,0,,-2614.54,7091.87
455,1,,-2639.73,6728.12
455,2,,-2640.73,6712.25
455,3,,-2640.33,6697.76
455,4,,-2638.12,6675.05
455,5,,-2634.71,6656.57
455,6,,-2629.89,6632.64
455,7,,-2627.88,6615.36
455,8,,-2626.07,6592.45
455,9,,-2627.13,6545.4
455,10,,-2627.5,6536.3
455,11,,-2633.04,6485.16
455,12,,-2636.09,6453.57
455,13,,-2637.65,6436.56
455,14,,-2640.0,6419.67
455,15,,-2642.83,6405.5
455,16,,-2647.81,6382.54
455,17,,-2650.83,6367.5
455,18,,-2653.56,6351.38
455,19,,-2655.42,6336.81
455,20,,-2656.6,6320.3
455,21,,-2657.27,6301.84
455,22,,-2661.87,6085.74
456,0,,-2286.59,4735.42
456,1,,-2300.11,4764.92
456,2,,-2323.95,4815.61
456,3,,-2345.91,4860.34
457,0,,-2372.59,5083.41
457,1,,-2344.3,4971.87
458,0,,-2104.33,4128.45
458,1,,-2087.34,4083.51
458,2,,-2027.07,3917.05
458,3,,-1996.82,3834.16
458,4,,-1974.48,3780.62
458,5,,-1948.42,3722.42
458,6,,-1900.71,3626.5
458,7,,-1878.13,3586.68
458,8,,-1863.71,3560.61
458,9,,-1847.18,3533.83
458,10,,-1830.89,3508.7
458,11,,-1811.57,3482.15
458,12,,-1794.82,3461.2
458,13,,-1767.83,3430.01
458,14,,-1733.38,3394.4
459,0,,-2098.15,4130.47
459,1,,-2113.82,4191.57
459,2,,-2137.22,4295.04
459,3,,-2149.49,4345.0
460,0,,-2626.75,6486.21
460,1,,-2627.37,6511.57
460,2,,-2627.5,6536.3
461,0,,-2455.69,5164.32
461,1,,-2439.08,5104.97
462,0,Linea Passante,-1784.47,2349.64
462,1,Linea Passante,-1864.39,2235.09
462,2,Linea Passante,-1940.04,2150.95
462,3,Linea Passante,-2015.97,2092.36
462,4,Linea Passante,-2130.95,2030.33
462,5,Linea Passante,-2199.29,2003.2
462,6,Linea Passante,-2269.54,1977.76
463,0,,-2631.35,6001.2
463,1,,-2631.51,5974.42
463,2,,-2630.92,5949.08
463,3,,-2630.17,5921.52
463,4,,-2629.57,5893.64
463,5,,-2627.93,5864.87
463,6,,-2626.3,5838.05
463,7,,-2624.21,5811.52
463,8,,-2621.83,5785.45
463,9,,-2615.42,5739.99
463,10,,-2610.21,5704.08
463,11,,-2605.14,5673.38
463,12,,-2593.38,5615.56
463,13,,-2581.31,5564.3
463,14,,-2564.93,5505.43
463,15,,-2541.4,5431.07
463,16,,-2521.59,5372.35
463,17,,-2495.08,5295.01
463,18,,-2471.84,5227.19
463,19,,-2456.06,5181.15
463,20,,-2424.09,5084.51
464,0,,-2129.32,4329.58
464,1,,-2154.5,4383.62
464,2,,-2183.6,4441.92
465,0,Linea Passante,-1525.29,3118.59
465,1,Linea Passante,-1554.79,3171.93
465,2,Linea Passante,-1585.06,3221.2
465,3,Linea Passante,-1618.24,3270.25
465,4,Linea Passante,-1654.13,3317.01
465,5,Linea Passante,-1693.78,3361.48
465,6,Linea Passante,-1715.46,3385.03
465,7,Linea Passante,-1728.94,3398.75
466,0,,-2580.36,6227.11
466,1,,-2578.21,6200.71
466,2,,-2574.7,6152.77
466,3,,-2571.5,6108.97
466,4,,-2570.43,6082.86
466,5,,-2570.28,6055.08
466,6,,-2570.74,6028.22
466,7,,-2571.04,6001.51
466,8,,-2571.5,5974.49
466,9,,-2571.34,5950.07
466,10,,-2570.89,5922.59
466,11,,-2567.08,5842.76
466,12,,-2562.34,5792.39
466,13,,-2555.94,5737.75
466,14,,-2550.45,5700.65
466,15,,-2535.95,5622.35
466,16,,-2512.16,5519.32
466,17,,-2492.63,5445.15
466,18,,-2472.5,5377.38
466,19,,-2450.22,5309.46
466,20,,-2412.7,5200.17
466,21,,-2388.59,5130.57
466,22,,-2372.59,5083.41
466,23,,-2340.09,4989.4
466,24,,-2315.35,4916.4
467,0,,-2470.71,5183.51
467,1,,-2441.33,5111.22
467,2,,-2439.08,5104.97
467,3,,-2430.74,5081.82
467,4,,-2411.77,5020.86
467,5,,-2387.32,4942.72
468,0,,-2578.85,6518.96
468,1,,-2573.78,6607.05
468,2,,-2563.51,6778.26
468,3,,-2558.29,6871.73
468,4,,-2555.48,6922.8
468,5,,-2552.87,6958.97
468,6,,-2547.24,7026.92
468,7,,-2540.2,7093.86
468,8,,-2532.17,7164.22
469,0,,-2616.75,6593.69
469,1,,-2617.25,6587.6
469,2,,-2622.19,6535.68
469,3,,-2626.75,6486.21
469,4,,-2635.68,6393.51
469,5,,-2640.59,6347.9
469,6,,-2641.63,6329.27
469,7,,-2642.98,6306.02
469,8,,-2644.47,6244.91
469,9,,-2645.37,6213.01
469,10,,-2647.44,6146.55
469,11,,-2648.93,6083.36
469,12,,-2649.83,6029.56
469,13,,-2649.97,6001.1
469,14,,-2650.58,5974.57
469,15,,-2650.72,5948.33
469,16,,-2649.68,5920.17
469,17,,-2648.79,5891.55
469,18,,-2647.29,5865.02
469,19,,-2645.06,5837.16
469,20,,-2642.68,5810.33
469,21,,-2640.14,5784.41
469,22,,-2634.19,5737.77
469,23,,-2628.98,5701.84
469,24,,-2624.36,5676.07
469,25,,-2620.94,5657.14
469,26,,-2616.02,5632.55
469,27,,-2611.99,5613.47
469,28,,-2594.57,5546.85
469,29,,-2576.4,5485.91
469,30,,-2560.32,5438.06
469,31,,-2537.97,5371.9
469,32,,-2509.26,5289.84
470,0,,-2134.36,4327.77
470,1,,-2149.06,4359.8
470,2,,-2153.05,4368.45
470,3,,-2169.03,4400.41
471,0,,-2667.72,6086.01
471,1,,-2663.04,6302.24
471,2,,-2662.45,6321.19
471,3,,-2660.01,6352.15
471,4,,-2657.86,6369.84
471,5,,-2655.13,6384.39
471,6,,-2647.13,6421.91
471,7,,-2633.04,6485.16
472,0,,-2577.34,5449.93
472,1,,-2631.53,5586.72
472,2,,-2642.44,5616.56
472,3,,-2652.32,5648.12
472,4,,-2656.65,5664.68
472,5,,-2661.56,5684.05
472,6,,-2666.18,5707.29
472,7,,-2669.75,5729.2
472,8,,-2675.78,5781.68
472,9,,-2681.7,5846.81
472,10,,-2683.96,5877.94
472,11,,-2685.99,5913.54
473,0,,-2481.34,5224.1
473,1,,-2503.9,5291.57
473,2,,-2532.12,5374.17
473,3,,-2554.82,5440.57
473,4,,-2570.84,5488.65
473,5,,-2588.76,5548.74
473,6,,-2605.15,5614.96
473,7,,-2613.93,5658.46
473,8,,-2617.83,5677.87
473,9,,-2622.61,5702.91
473,10,,-2628.17,5738.38
473,11,,-2636.91,5810.99
473,12,,-2639.26,5837.71
473,13,,-2641.12,5865.54
473,14,,-2642.29,5892.03
473,15,,-2643.31,5920.17
473,16,,-2643.94,5949.0
473,17,,-2643.87,6001.13
473,18,,-2643.39,6029.49
473,19,,-2642.22,6083.26
473,20,,-2640.89,6146.42
473,21,,-2639.33,6213.0
473,22,,-2638.63,6245.04
473,23,,-2637.38,6306.0
473,24,,-2636.99,6330.0
473,25,,-2636.52,6348.05
473,26,,-2635.68,6393.51
474,0,,-2339.61,4861.46
474,1,,-2318.35,4817.86
474,2,,-2304.36,4787.6
475,0,,-2572.37,6210.89
475,1,,-2574.7,6152.77
476,0,,-2098.15,4130.47
476,1,,-2119.6,4190.23
476,2,,-2165.92,4317.17
476,3,,-2205.69,4427.13
476,4,,-2217.61,4461.57
476,5,,-2228.18,4495.84
476,6,,-2248.29,4565.71
476,7,,-2266.01,4631.43
476,8,,-2282.39,4689.09
476,9,,-2287.16,4705.35
476,10,,-2306.37,4762.71
476,11,,-2323.95,4815.61
476,12,,-2339.61,4861.46
476,13,,-2350.16,4892.35
476,14,,-2373.7,4958.81
476,15,,-2397.07,5027.07
476,16,,-2427.77,5117.08
476,17,,-2450.25,5183.24
476,18,,-2466.49,5229.89
476,19,,-2489.42,5296.78
476,20,,-2515.79,5374.59
476,21,,-2535.6,5432.99
476,22,,-2559.42,5507.37
476,23,,-2575.21,5565.33
476,24,,-2587.58,5616.75
476,25,,-2599.05,5674.56
476,26,,-2604.26,5705.42
476,27,,-2609.62,5740.74
476,28,,-2615.28,5786.48
476,29,,-2617.66,5812.42
476,30,,-2620.04,5839.25
476,31,,-2621.83,5865.78
476,32,,-2623.46,5893.64
476,33,,-2624.07,5921.52
476,34,,-2624.36,5949.23
476,35,,-2624.36,5975.02
476,36,,-2624.21,6001.23
477,0,,-2157.37,4350.9
477,1,,-2119.6,4190.23
477,2,,-2104.33,4128.45
478,0,,-2398.98,5111.39
478,1,,-2377.91,5020.22
479,0,Ferrovia Torino-Genova,-1584.43,9168.47
479,1,Ferrovia Torino-Genova,-1681.82,9057.67
479,2,Ferrovia Torino-Genova,-1730.04,9000.04
479,3,Ferrovia Torino-Genova,-1776.67,8941.92
479,4,Ferrovia Torino-Genova,-1845.67,8852.71
479,5,Ferrovia Torino-Genova,-1904.99,8771.75
479,6,Ferrovia Torino-Genova,-1963.52,8687.6
479,7,Ferrovia Torino-Genova,-1992.07,8644.74
479,8,Ferrovia Torino-Genova,-2030.77,8584.73
479,9,Ferrovia Torino-Genova,-2087.71,8491.49
479,10,Ferrovia Torino-Genova,-2130.31,8418.9
479,11,Ferrovia Torino-Genova,-2180.18,8325.8
479,12,Ferrovia Torino-Genova,-2227.6,8228.64
479,13,Ferrovia Torino-Genova,-2282.0,8107.67
479,14,Ferrovia Torino-Genova,-2311.55,8030.46
479,15,Ferrovia Torino-Genova,-2357.15,7908.67
479,16,Ferrovia Torino-Genova,-2400.03,7786.39
479,17,Ferrovia Torino-Genova,-2427.28,7704.29
479,18,Ferrovia Torino-Genova,-2444.93,7648.78
479,19,Ferrovia Torino-Genova,-2468.71,7565.79
479,20,Ferrovia Torino-Genova,-2484.79,7505.2
479,21,Ferrovia Torino-Genova,-2498.8,7444.47
479,22,Ferrovia Torino-Genova,-2515.89,7362.27
479,23,Ferrovia Torino-Genova,-2537.04,7248.31
480,0,Ferrovia Torino-Genova,-2542.07,7173.33
480,1,Ferrovia Torino-Genova,-2529.87,7251.49
481,0,Ferrovia Torino-Genova,-2572.87,6778.41
481,1,Ferrovia Torino-Genova,-2568.74,6850.09
481,2,Ferrovia Torino-Genova,-2564.26,6923.92
481,3,Ferrovia Torino-Genova,-2562.16,6959.46
481,4,Ferrovia Torino-Genova,-2557.66,7028.28
481,5,Ferrovia Torino-Genova,-2551.56,7095.83
481,6,Ferrovia Torino-Genova,-2542.07,7173.33
482,0,,-2623.98,6634.38
482,1,,-2621.25,6657.04
482,2,,-2618.51,6675.7
482,3,,-2615.79,6696.76
482,4,,-2614.15,6711.5
482,5,,-2613.09,6727.05
482,6,,-2584.37,7135.45
483,0,Ferrovia Torino-Genova,-2537.04,7248.31
483,1,Ferrovia Torino-Genova,-2542.52,7211.83
483,2,Ferrovia Torino-Genova,-2548.59,7173.43
483,3,Ferrovia Torino-Genova,-2548.98,7170.99
484,0,Ferrovia Torino-Genova,-2529.87,7251.49
484,1,Ferrovia Torino-Genova,-2509.62,7361.48
484,2,Ferrovia Torino-Genova,-2492.74,7443.5
484,3,Ferrovia Torino-Genova,-2478.28,7504.61
484,4,Ferrovia Torino-Genova,-2462.85,7564.29
484,5,Ferrovia Torino-Genova,-2439.07,7647.59
484,6,Ferrovia Torino-Genova,-2420.85,7702.64
484,7,Ferrovia Torino-Genova,-2393.84,7784.99
484,8,Ferrovia Torino-Genova,-2351.48,7906.63
484,9,Ferrovia Torino-Genova,-2305.88,8028.42
484,10,Ferrovia Torino-Genova,-2275.95,8105.02
484,11,Ferrovia Torino-Genova,-2222.18,8226.35
484,12,Ferrovia Torino-Genova,-2174.76,8322.75
484,13,Ferrovia Torino-Genova,-2124.6,8415.71
484,14,Ferrovia Torino-Genova,-2082.61,8488.33
484,15,Ferrovia Torino-Genova,-2024.84,8583.71
484,16,Ferrovia Torino-Genova,-1986.14,8643.72
484,17,Ferrovia Torino-Genova,-1958.22,8684.16
484,18,Ferrovia Torino-Genova,-1899.95,8768.18
484,19,Ferrovia Torino-Genova,-1840.88,8849.15
484,20,Ferrovia Torino-Genova,-1772.39,8937.47
484,21,Ferrovia Torino-Genova,-1725.5,8996.09
484,22,Ferrovia Torino-Genova,-1677.29,9053.34
484,23,Ferrovia Torino-Genova,-1580.15,9164.26
485,0,,-2585.26,6955.32
485,1,,-2583.4,6893.96
485,2,,-2579.06,6779.3
486,0,,-2626.07,6592.45
486,1,,-2623.98,6634.38
486,2,,-2623.98,6656.72
486,3,,-2623.66,6676.02
486,4,,-2623.33,6697.25
486,5,,-2622.7,6711.88
486,6,,-2622.06,6727.17
486,7,,-2593.45,7135.62
487,0,,-2599.53,6747.94
487,1,,-2588.6,6824.87
488,0,,-2629.89,6632.64
488,1,,-2630.89,6656.89
488,2,,-2631.7,6676.02
488,3,,-2632.34,6697.73
488,4,,-2631.85,6712.53
488,5,,-2630.89,6727.63
488,6,,-2602.13,7136.42
489,0,Ferrovia Torino-Genova,-528.96,10376.85
489,1,Ferrovia Torino-Genova,-598.87,10296.91
489,2,Ferrovia Torino-Genova,-741.86,10139.11
489,3,Ferrovia Torino-Genova,-976.51,9870.78
489,4,Ferrovia Torino-Genova,-1029.93,9806.5
489,5,Ferrovia Torino-Genova,-1074.84,9753.15
489,6,Ferrovia Torino-Genova,-1120.33,9699.72
489,7,Ferrovia Torino-Genova,-1204.88,9600.64
489,8,Ferrovia Torino-Genova,-1263.25,9531.73
489,9,Ferrovia Torino-Genova,-1324.9,9463.08
489,10,Ferrovia Torino-Genova,-1388.48,9390.04
489,11,Ferrovia Torino-Genova,-1427.28,9346.69
489,12,Ferrovia Torino-Genova,-1446.17,9325.1
489,13,Ferrovia Torino-Genova,-1494.98,9268.5
490,0,Ferrovia Torino-Genova,-1580.15,9164.26
490,1,Ferrovia Torino-Genova,-1559.8,9186.65
491,0,Ferrovia Torino-Genova,-1564.29,9191.19
491,1,Ferrovia Torino-Genova,-1584.43,9168.47
492,0,Ferrovia Torino-Genova,-1559.8,9186.65
492,1,Ferrovia Torino-Genova,-1490.01,9264.54
493,0,Ferrovia Torino-Genova,-1494.98,9268.5
493,1,Ferrovia Torino-Genova,-1538.48,9219.99
493,2,Ferrovia Torino-Genova,-1564.29,9191.19
494,0,,-1238.12,9965.47
494,1,,-1239.81,9869.56
494,2,,-1244.37,9822.53
494,3,,-1250.52,9775.1
494,4,,-1262.02,9718.33
494,5,,-1277.06,9664.16
494,6,,-1292.58,9619.3
494,7,,-1310.3,9576.34
494,8,,-1325.98,9542.62
494,9,,-1342.53,9510.23
494,10,,-1361.28,9477.53
494,11,,-1381.04,9446.15
494,12,,-1409.31,9404.68
494,13,,-1441.38,9361.71
495,0,Ferrovia Torino-Genova,-1490.01,9264.54
495,1,Ferrovia Torino-Genova,-1441.19,9321.14
495,2,Ferrovia Torino-Genova,-1422.3,9342.74
495,3,Ferrovia Torino-Genova,-1383.51,9386.08
495,4,Ferrovia Torino-Genova,-1319.93,9459.12
495,5,Ferrovia Torino-Genova,-1258.28,9527.77
495,6,Ferrovia Torino-Genova,-1199.91,9596.68
495,7,Ferrovia Torino-Genova,-1115.36,9695.75
495,8,Ferrovia Torino-Genova,-1069.87,9749.19
495,9,Ferrovia Torino-Genova,-1024.95,9802.54
495,10,Ferrovia Torino-Genova,-971.53,9866.81
495,11,Ferrovia Torino-Genova,-738.08,10135.09
495,12,Ferrovia Torino-Genova,-595.1,10293.08
495,13,Ferrovia Torino-Genova,-524.46,10372.69
496,0,,-1639.76,3669.4
496,1,,-1623.67,3641.71
496,2,,-1610.89,3626.57
496,3,,-1599.67,3615.08
496,4,,-1588.2,3605.68
496,5,,-1571.08,3598.86
497,0,,-1662.49,3723.19
497,1,,-1639.59,3681.38
497,2,,-1629.15,3665.19
497,3,,-1612.72,3645.62
497,4,,-1597.07,3628.39
497,5,,-1583.24,3616.13
497,6,,-1566.08,3608.76
498,0,,-1484.21,3230.93
498,1,,-1493.14,3257.31
498,2,,-1499.98,3277.58
498,3,,-1508.01,3300.46
498,4,,-1511.61,3311.56
498,5,,-1517.08,3335.54
498,6,,-1520.29,3351.3
498,7,,-1522.6,3364.04
498,8,,-1529.45,3390.02
498,9,,-1532.25,3398.7
498,10,,-1540.4,3420.34
498,11,,-1548.55,3443.05
498,12,,-1560.06,3474.61
498,13,,-1593.73,3558.2
498,14,,-1627.62,3640.67
498,15,,-1639.76,3669.4
498,16,,-1662.49,3723.19
498,17,,-1663.81,3726.32
